"","State","Category","Date","Water_Year","Region","Apportionment_Countable","Consumptive_Use","Consumptive_Use_MAF"
"12190","New Mexico","Municipal and Industrial",2014-10-01,2015,"Upper Basin","Yes",623.808571240214,0.000623808571240214
"12191","New Mexico","Municipal and Industrial",2014-11-01,2015,"Upper Basin","Yes",510.38883101472,0.00051038883101472
"12192","New Mexico","Municipal and Industrial",2014-12-01,2015,"Upper Basin","Yes",782.596207555905,0.000782596207555905
"12193","New Mexico","Municipal and Industrial",2015-01-01,2015,"Upper Basin","Yes",811.543547493704,0.000811543547493704
"12194","New Mexico","Municipal and Industrial",2015-02-01,2015,"Upper Basin","Yes",777.7292330148,0.0007777292330148
"12195","New Mexico","Municipal and Industrial",2015-03-01,2015,"Upper Basin","Yes",969.343681728591,0.000969343681728591
"12196","New Mexico","Municipal and Industrial",2015-04-01,2015,"Upper Basin","Yes",586.114784301009,0.000586114784301009
"12197","New Mexico","Municipal and Industrial",2015-05-01,2015,"Upper Basin","Yes",777.7292330148,0.0007777292330148
"12198","New Mexico","Municipal and Industrial",2015-06-01,2015,"Upper Basin","Yes",1341.30114099654,0.00134130114099654
"12199","New Mexico","Municipal and Industrial",2015-07-01,2015,"Upper Basin","Yes",1859.78729633973,0.00185978729633973
"12200","New Mexico","Municipal and Industrial",2015-08-01,2015,"Upper Basin","Yes",1318.75826467727,0.00131875826467727
"12201","New Mexico","Municipal and Industrial",2015-09-01,2015,"Upper Basin","Yes",924.257929090052,0.000924257929090052
"12202","New Mexico","Municipal and Industrial",2015-10-01,2016,"Upper Basin","Yes",619.929098779913,0.000619929098779912
"12203","New Mexico","Municipal and Industrial",2015-11-01,2016,"Upper Basin","Yes",507.214717183565,0.000507214717183564
"12204","New Mexico","Municipal and Industrial",2015-12-01,2016,"Upper Basin","Yes",777.7292330148,0.0007777292330148
"12205","New Mexico","Municipal and Industrial",2016-01-01,2016,"Upper Basin","Yes",809.302700693449,0.000809302700693449
"12206","New Mexico","Municipal and Industrial",2016-02-01,2016,"Upper Basin","Yes",775.581754831222,0.000775581754831222
"12207","New Mexico","Municipal and Industrial",2016-03-01,2016,"Upper Basin","Yes",966.667114717175,0.000966667114717175
"12208","New Mexico","Municipal and Industrial",2016-04-01,2016,"Upper Basin","Yes",584.496394945269,0.000584496394945269
"12209","New Mexico","Municipal and Industrial",2016-05-01,2016,"Upper Basin","Yes",775.581754831222,0.000775581754831222
"12210","New Mexico","Municipal and Industrial",2016-06-01,2016,"Upper Basin","Yes",1337.59751920167,0.00133759751920167
"12211","New Mexico","Municipal and Industrial",2016-07-01,2016,"Upper Basin","Yes",1854.65202242248,0.00185465202242248
"12212","New Mexico","Municipal and Industrial",2016-08-01,2016,"Upper Basin","Yes",1315.11688862686,0.00131511688862686
"12213","New Mexico","Municipal and Industrial",2016-09-01,2016,"Upper Basin","Yes",921.70585356754,0.00092170585356754
"12214","New Mexico","Municipal and Industrial",2016-10-01,2017,"Upper Basin","Yes",618.217340807496,0.000618217340807496
"12215","New Mexico","Municipal and Industrial",2016-11-01,2017,"Upper Basin","Yes",505.814187933406,0.000505814187933406
"12216","New Mexico","Municipal and Industrial",2016-12-01,2017,"Upper Basin","Yes",775.581754831222,0.000775581754831222
"12217","New Mexico","Municipal and Industrial",2017-01-01,2017,"Upper Basin","Yes",803.032479626432,0.000803032479626432
"12218","New Mexico","Municipal and Industrial",2017-02-01,2017,"Upper Basin","Yes",769.572792975331,0.000769572792975331
"12219","New Mexico","Municipal and Industrial",2017-03-01,2017,"Upper Basin","Yes",959.177683998238,0.000959177683998238
"12220","New Mexico","Municipal and Industrial",2017-04-01,2017,"Upper Basin","Yes",579.967901952423,0.000579967901952423
"12221","New Mexico","Municipal and Industrial",2017-05-01,2017,"Upper Basin","Yes",769.572792975331,0.000769572792975331
"12222","New Mexico","Municipal and Industrial",2017-06-01,2017,"Upper Basin","Yes",1327.23423716035,0.00132723423716035
"12223","New Mexico","Municipal and Industrial",2017-07-01,2017,"Upper Basin","Yes",1840.28276581057,0.00184028276581057
"12224","New Mexico","Municipal and Industrial",2017-08-01,2017,"Upper Basin","Yes",1304.92777939295,0.00130492777939295
"12225","New Mexico","Municipal and Industrial",2017-09-01,2017,"Upper Basin","Yes",914.564768463437,0.000914564768463437
"12226","New Mexico","Municipal and Industrial",2017-10-01,2018,"Upper Basin","Yes",613.427588603524,0.000613427588603524
"12227","New Mexico","Municipal and Industrial",2017-11-01,2018,"Upper Basin","Yes",501.89529976652,0.00050189529976652
"12228","New Mexico","Municipal and Industrial",2017-12-01,2018,"Upper Basin","Yes",769.572792975331,0.000769572792975331
"12229","New Mexico","Municipal and Industrial",2018-01-01,2018,"Upper Basin","Yes",794.16939396607,0.00079416939396607
"12230","New Mexico","Municipal and Industrial",2018-02-01,2018,"Upper Basin","Yes",761.079002550818,0.000761079002550818
"12231","New Mexico","Municipal and Industrial",2018-03-01,2018,"Upper Basin","Yes",948.591220570585,0.000948591220570585
"12232","New Mexico","Municipal and Industrial",2018-04-01,2018,"Upper Basin","Yes",573.566784531051,0.000573566784531051
"12233","New Mexico","Municipal and Industrial",2018-05-01,2018,"Upper Basin","Yes",761.079002550818,0.000761079002550818
"12234","New Mexico","Municipal and Industrial",2018-06-01,2018,"Upper Basin","Yes",1312.58552613836,0.00131258552613836
"12235","New Mexico","Municipal and Industrial",2018-07-01,2018,"Upper Basin","Yes",1819.97152783892,0.00181997152783892
"12236","New Mexico","Municipal and Industrial",2018-08-01,2018,"Upper Basin","Yes",1290.52526519486,0.00129052526519486
"12237","New Mexico","Municipal and Industrial",2018-09-01,2018,"Upper Basin","Yes",904.47069868358,0.00090447069868358
"12238","New Mexico","Municipal and Industrial",2018-10-01,2019,"Upper Basin","Yes",606.657175946304,0.000606657175946304
"12239","New Mexico","Municipal and Industrial",2018-11-01,2019,"Upper Basin","Yes",496.355871228794,0.000496355871228794
"12240","New Mexico","Municipal and Industrial",2018-12-01,2019,"Upper Basin","Yes",761.079002550818,0.000761079002550818
"12241","New Mexico","Municipal and Industrial",2019-01-01,2019,"Upper Basin","Yes",783.853971519371,0.000783853971519371
"12242","New Mexico","Municipal and Industrial",2019-02-01,2019,"Upper Basin","Yes",751.193389372731,0.000751193389372731
"12243","New Mexico","Municipal and Industrial",2019-03-01,2019,"Upper Basin","Yes",936.270021537026,0.000936270021537026
"12244","New Mexico","Municipal and Industrial",2019-04-01,2019,"Upper Basin","Yes",566.116757208435,0.000566116757208435
"12245","New Mexico","Municipal and Industrial",2019-05-01,2019,"Upper Basin","Yes",751.193389372731,0.000751193389372731
"12246","New Mexico","Municipal and Industrial",2019-06-01,2019,"Upper Basin","Yes",1295.53642515007,0.00129553642515007
"12247","New Mexico","Municipal and Industrial",2019-07-01,2019,"Upper Basin","Yes",1796.33201806523,0.00179633201806523
"12248","New Mexico","Municipal and Industrial",2019-08-01,2019,"Upper Basin","Yes",1273.76270371898,0.00127376270371898
"12249","New Mexico","Municipal and Industrial",2019-09-01,2019,"Upper Basin","Yes",892.722578674839,0.000892722578674839
"12250","New Mexico","Municipal and Industrial",2019-10-01,2020,"Upper Basin","Yes",598.777339355075,0.000598777339355075
"12251","New Mexico","Municipal and Industrial",2019-11-01,2020,"Upper Basin","Yes",489.908732199607,0.000489908732199607
"12252","New Mexico","Municipal and Industrial",2019-12-01,2020,"Upper Basin","Yes",751.193389372731,0.000751193389372731
"12253","New Mexico","Municipal and Industrial",2020-01-01,2020,"Upper Basin","Yes",780.67842191889,0.00078067842191889
"12254","New Mexico","Municipal and Industrial",2020-02-01,2020,"Upper Basin","Yes",748.150154338937,0.000748150154338937
"12255","New Mexico","Municipal and Industrial",2020-03-01,2020,"Upper Basin","Yes",932.477003958675,0.000932477003958675
"12256","New Mexico","Municipal and Industrial",2020-04-01,2020,"Upper Basin","Yes",563.823304719199,0.000563823304719199
"12257","New Mexico","Municipal and Industrial",2020-05-01,2020,"Upper Basin","Yes",748.150154338937,0.000748150154338937
"12258","New Mexico","Municipal and Industrial",2020-06-01,2020,"Upper Basin","Yes",1290.28794733817,0.00129028794733817
"12259","New Mexico","Municipal and Industrial",2020-07-01,2020,"Upper Basin","Yes",1789.05471689746,0.00178905471689746
"12260","New Mexico","Municipal and Industrial",2020-08-01,2020,"Upper Basin","Yes",1268.6024356182,0.0012686024356182
"12261","New Mexico","Municipal and Industrial",2020-09-01,2020,"Upper Basin","Yes",889.105980518737,0.000889105980518737
"12262","New Mexico","Municipal and Industrial",2020-10-01,2021,"Upper Basin","Yes",596.351572299153,0.000596351572299152
"12263","New Mexico","Municipal and Industrial",2020-11-01,2021,"Upper Basin","Yes",487.924013699306,0.000487924013699306
"12264","New Mexico","Municipal and Industrial",2020-12-01,2021,"Upper Basin","Yes",748.150154338937,0.000748150154338937
"12265","New Mexico","Municipal and Industrial",2021-01-01,2021,"Upper Basin","Yes",776.203297544399,0.000776203297544398
"12266","New Mexico","Municipal and Industrial",2021-02-01,2021,"Upper Basin","Yes",743.861493480048,0.000743861493480048
"12267","New Mexico","Municipal and Industrial",2021-03-01,2021,"Upper Basin","Yes",927.131716511365,0.000927131716511365
"12268","New Mexico","Municipal and Industrial",2021-04-01,2021,"Upper Basin","Yes",560.591270448732,0.000560591270448732
"12269","New Mexico","Municipal and Industrial",2021-05-01,2021,"Upper Basin","Yes",743.861493480048,0.000743861493480048
"12270","New Mexico","Municipal and Industrial",2021-06-01,2021,"Upper Basin","Yes",1282.89156121921,0.00128289156121921
"12271","New Mexico","Municipal and Industrial",2021-07-01,2021,"Upper Basin","Yes",1778.79922353925,0.00177879922353925
"12272","New Mexico","Municipal and Industrial",2021-08-01,2021,"Upper Basin","Yes",1261.33035850965,0.00126133035850965
"12273","New Mexico","Municipal and Industrial",2021-09-01,2021,"Upper Basin","Yes",884.009311092232,0.000884009311092232
"12274","New Mexico","Municipal and Industrial",2021-10-01,2022,"Upper Basin","Yes",592.933074513082,0.000592933074513082
"12275","New Mexico","Municipal and Industrial",2021-11-01,2022,"Upper Basin","Yes",485.127060965249,0.000485127060965249
"12276","New Mexico","Municipal and Industrial",2021-12-01,2022,"Upper Basin","Yes",743.861493480048,0.000743861493480048
"12277","New Mexico","Municipal and Industrial",2022-01-01,2022,"Upper Basin","Yes",773.127750773257,0.000773127750773257
"12278","New Mexico","Municipal and Industrial",2022-02-01,2022,"Upper Basin","Yes",740.914094491038,0.000740914094491038
"12279","New Mexico","Municipal and Industrial",2022-03-01,2022,"Upper Basin","Yes",923.458146756946,0.000923458146756946
"12280","New Mexico","Municipal and Industrial",2022-04-01,2022,"Upper Basin","Yes",558.37004222513,0.00055837004222513
"12281","New Mexico","Municipal and Industrial",2022-05-01,2022,"Upper Basin","Yes",740.914094491038,0.000740914094491038
"12282","New Mexico","Municipal and Industrial",2022-06-01,2022,"Upper Basin","Yes",1277.80836586136,0.00127780836586136
"12283","New Mexico","Municipal and Industrial",2022-07-01,2022,"Upper Basin","Yes",1771.75109552205,0.00177175109552205
"12284","New Mexico","Municipal and Industrial",2022-08-01,2022,"Upper Basin","Yes",1256.33259500654,0.00125633259500654
"12285","New Mexico","Municipal and Industrial",2022-09-01,2022,"Upper Basin","Yes",880.506605047321,0.000880506605047321
"12286","New Mexico","Municipal and Industrial",2022-10-01,2023,"Upper Basin","Yes",590.583698507349,0.000590583698507349
"12287","New Mexico","Municipal and Industrial",2022-11-01,2023,"Upper Basin","Yes",483.204844233286,0.000483204844233286
"12288","New Mexico","Municipal and Industrial",2022-12-01,2023,"Upper Basin","Yes",740.914094491038,0.000740914094491038
"12289","New Mexico","Municipal and Industrial",2023-01-01,2023,"Upper Basin","Yes",773.465961916661,0.000773465961916661
"12290","New Mexico","Municipal and Industrial",2023-02-01,2023,"Upper Basin","Yes",741.238213503467,0.000741238213503467
"12291","New Mexico","Municipal and Industrial",2023-03-01,2023,"Upper Basin","Yes",923.862121178234,0.000923862121178234
"12292","New Mexico","Municipal and Industrial",2023-04-01,2023,"Upper Basin","Yes",558.6143058287,0.0005586143058287
"12293","New Mexico","Municipal and Industrial",2023-05-01,2023,"Upper Basin","Yes",741.238213503467,0.000741238213503467
"12294","New Mexico","Municipal and Industrial",2023-06-01,2023,"Upper Basin","Yes",1278.36735372337,0.00127836735372337
"12295","New Mexico","Municipal and Industrial",2023-07-01,2023,"Upper Basin","Yes",1772.52616272568,0.00177252616272568
"12296","New Mexico","Municipal and Industrial",2023-08-01,2023,"Upper Basin","Yes",1256.88218811457,0.00125688218811457
"12297","New Mexico","Municipal and Industrial",2023-09-01,2023,"Upper Basin","Yes",880.891789960641,0.000880891789960641
"12298","New Mexico","Municipal and Industrial",2023-10-01,2024,"Upper Basin","Yes",590.842054241894,0.000590842054241894
"12299","New Mexico","Municipal and Industrial",2023-11-01,2024,"Upper Basin","Yes",483.416226197913,0.000483416226197913
"12300","New Mexico","Municipal and Industrial",2023-12-01,2024,"Upper Basin","Yes",741.238213503467,0.000741238213503467
"12301","New Mexico","Municipal and Industrial",2024-01-01,2024,"Upper Basin","Yes",774.428868706235,0.000774428868706235
"12302","New Mexico","Municipal and Industrial",2024-02-01,2024,"Upper Basin","Yes",742.160999176808,0.000742160999176808
"12303","New Mexico","Municipal and Industrial",2024-03-01,2024,"Upper Basin","Yes",925.012259843558,0.000925012259843557
"12304","New Mexico","Municipal and Industrial",2024-04-01,2024,"Upper Basin","Yes",559.309738510058,0.000559309738510058
"12305","New Mexico","Municipal and Industrial",2024-05-01,2024,"Upper Basin","Yes",742.160999176808,0.000742160999176808
"12306","New Mexico","Municipal and Industrial",2024-06-01,2024,"Upper Basin","Yes",1279.95882466725,0.00127995882466725
"12307","New Mexico","Municipal and Industrial",2024-07-01,2024,"Upper Basin","Yes",1774.73282411846,0.00177473282411846
"12308","New Mexico","Municipal and Industrial",2024-08-01,2024,"Upper Basin","Yes",1258.44691164763,0.00125844691164763
"12309","New Mexico","Municipal and Industrial",2024-09-01,2024,"Upper Basin","Yes",881.988433804323,0.000881988433804323
"12310","New Mexico","Municipal and Industrial",2024-10-01,2025,"Upper Basin","Yes",591.577608039484,0.000591577608039484
"12311","New Mexico","Municipal and Industrial",2024-11-01,2025,"Upper Basin","Yes",484.018042941397,0.000484018042941397
"12312","New Mexico","Municipal and Industrial",2024-12-01,2025,"Upper Basin","Yes",742.160999176808,0.000742160999176808
"12313","New Mexico","Power",1971-01-01,1971,"Upper Basin","Yes",709.526,0.000709526
"12314","New Mexico","Power",1971-02-01,1971,"Upper Basin","Yes",346.149,0.000346149
"12315","New Mexico","Power",1971-03-01,1971,"Upper Basin","Yes",1308.21,0.00130821
"12316","New Mexico","Power",1971-04-01,1971,"Upper Basin","Yes",1209.655,0.001209655
"12317","New Mexico","Power",1971-05-01,1971,"Upper Basin","Yes",1429.54,0.00142954
"12318","New Mexico","Power",1971-06-01,1971,"Upper Basin","Yes",1227.59,0.00122759
"12319","New Mexico","Power",1971-07-01,1971,"Upper Basin","Yes",1681.386,0.001681386
"12320","New Mexico","Power",1971-08-01,1971,"Upper Basin","Yes",1254.954,0.001254954
"12321","New Mexico","Power",1971-09-01,1971,"Upper Basin","Yes",1912.831,0.001912831
"12322","New Mexico","Power",1971-10-01,1972,"Upper Basin","Yes",2330.06,0.00233006
"12323","New Mexico","Power",1971-11-01,1972,"Upper Basin","Yes",1789.479,0.001789479
"12324","New Mexico","Power",1971-12-01,1972,"Upper Basin","Yes",595.224,0.000595224
"12325","New Mexico","Power",1972-01-01,1972,"Upper Basin","Yes",811.734,0.000811734
